#---it-------t---------dt-------urms-------umax-------epsK-------orms--------oum-------rhom--------fum--------brms---------TT2m--------Rmesh---
      0      0.000  1.75E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.499E+01  0.000E+00  1.35659E-03  5.02416E+01  1.392E+01
    100      0.172  1.75E-03  2.032E-02  7.855E-02  2.165E-03  1.089E-01  1.942E-03  6.500E+01  1.371E-03  1.96809E-04  4.64358E+01  1.390E+01
    200      0.348  1.78E-03  2.861E-02  8.540E-02  2.199E-03  1.550E-01  3.875E-03  6.500E+01  3.839E-03  9.50370E-05  4.34596E+01  1.369E+01
    300      0.527  1.80E-03  3.524E-02  1.189E-01  2.996E-03  1.889E-01  5.788E-03  6.500E+01  5.901E-03  5.90622E-05  4.09155E+01  1.354E+01
    400      0.706  1.80E-03  4.006E-02  1.346E-01  3.634E-03  2.136E-01  7.408E-03  6.500E+01  7.494E-03  4.15289E-05  3.87327E+01  1.351E+01
    500      0.887  1.82E-03  4.375E-02  1.510E-01  4.226E-03  2.304E-01  8.783E-03  6.500E+01  8.506E-03  3.14475E-05  3.68455E+01  1.339E+01
    600      1.069  1.83E-03  4.774E-02  1.559E-01  4.944E-03  2.516E-01  1.054E-02  6.500E+01  9.036E-03  2.49989E-05  3.51993E+01  1.330E+01
    700      1.253  1.84E-03  5.128E-02  1.652E-01  5.737E-03  2.728E-01  1.235E-02  6.500E+01  9.073E-03  2.05703E-05  3.37571E+01  1.319E+01
    800      1.438  1.86E-03  5.420E-02  1.703E-01  6.355E-03  2.893E-01  1.386E-02  6.500E+01  8.711E-03  1.73676E-05  3.24894E+01  1.309E+01
    900      1.624  1.87E-03  5.633E-02  1.602E-01  6.900E-03  3.028E-01  1.505E-02  6.500E+01  7.965E-03  1.49571E-05  3.13741E+01  1.300E+01
   1000      1.812  1.88E-03  5.900E-02  1.749E-01  7.517E-03  3.189E-01  1.651E-02  6.500E+01  6.954E-03  1.30874E-05  3.03945E+01  1.291E+01
   1100      2.001  1.90E-03  6.132E-02  1.845E-01  8.093E-03  3.329E-01  1.776E-02  6.500E+01  5.801E-03  1.16019E-05  2.95381E+01  1.283E+01
   1200      2.191  1.90E-03  6.371E-02  1.927E-01  8.726E-03  3.478E-01  1.905E-02  6.500E+01  4.683E-03  1.04013E-05  2.87963E+01  1.280E+01
   1300      2.382  1.91E-03  6.578E-02  2.126E-01  9.405E-03  3.619E-01  2.023E-02  6.500E+01  3.608E-03  9.41334E-06  2.81565E+01  1.271E+01
   1400      2.574  1.93E-03  6.819E-02  2.162E-01  1.003E-02  3.761E-01  2.153E-02  6.500E+01  2.546E-03  8.58624E-06  2.76071E+01  1.263E+01
   1500      2.767  1.94E-03  7.046E-02  2.218E-01  1.069E-02  3.894E-01  2.271E-02  6.500E+01  1.549E-03  7.88676E-06  2.71379E+01  1.254E+01
   1600      2.961  1.95E-03  7.272E-02  2.373E-01  1.127E-02  4.015E-01  2.393E-02  6.499E+01  2.055E-04  7.28953E-06  2.67411E+01  1.248E+01
   1700      3.156  1.95E-03  7.402E-02  2.376E-01  1.145E-02  4.093E-01  2.434E-02  6.499E+01 -1.361E-03  6.77627E-06  2.64034E+01  1.248E+01
   1800      3.350  1.95E-03  7.648E-02  2.458E-01  1.226E-02  4.234E-01  2.570E-02  6.499E+01 -2.954E-03  6.33218E-06  2.61217E+01  1.249E+01
   1900      3.546  1.96E-03  7.864E-02  2.597E-01  1.279E-02  4.341E-01  2.666E-02  6.499E+01 -4.346E-03  5.94256E-06  2.58839E+01  1.239E+01
   2000      3.742  1.96E-03  8.006E-02  2.729E-01  1.310E-02  4.421E-01  2.716E-02  6.499E+01 -5.367E-03  5.60036E-06  2.56899E+01  1.238E+01
   2100      3.939  1.97E-03  8.181E-02  2.778E-01  1.374E-02  4.523E-01  2.783E-02  6.499E+01 -6.286E-03  5.29766E-06  2.55320E+01  1.236E+01
   2200      4.137  1.98E-03  8.290E-02  2.906E-01  1.411E-02  4.587E-01  2.822E-02  6.499E+01 -7.039E-03  5.02692E-06  2.53979E+01  1.230E+01
   2300      4.335  1.98E-03  8.361E-02  2.881E-01  1.450E-02  4.636E-01  2.845E-02  6.500E+01 -7.273E-03  4.78447E-06  2.52896E+01  1.231E+01
   2400      4.533  1.98E-03  8.525E-02  2.946E-01  1.497E-02  4.725E-01  2.924E-02  6.500E+01 -7.346E-03  4.56673E-06  2.52068E+01  1.228E+01
   2500      4.731  2.00E-03  8.639E-02  2.840E-01  1.527E-02  4.790E-01  2.951E-02  6.500E+01 -7.406E-03  4.36958E-06  2.51388E+01  1.219E+01
   2600      4.930  1.98E-03  8.768E-02  2.965E-01  1.586E-02  4.874E-01  3.021E-02  6.500E+01 -7.332E-03  4.19042E-06  2.50824E+01  1.231E+01
   2700      5.128  1.99E-03  8.904E-02  3.005E-01  1.636E-02  4.957E-01  3.060E-02  6.500E+01 -7.071E-03  4.02771E-06  2.50395E+01  1.222E+01
   2800      5.328  2.01E-03  9.063E-02  3.097E-01  1.706E-02  5.030E-01  3.136E-02  6.500E+01 -6.746E-03  3.87832E-06  2.50105E+01  1.207E+01
   2900      5.530  2.01E-03  9.176E-02  3.059E-01  1.754E-02  5.101E-01  3.180E-02  6.500E+01 -6.557E-03  3.74065E-06  2.49846E+01  1.208E+01
   3000      5.731  2.02E-03  9.275E-02  3.062E-01  1.784E-02  5.161E-01  3.202E-02  6.500E+01 -6.821E-03  3.61407E-06  2.49458E+01  1.205E+01
   3100      5.932  2.01E-03  9.347E-02  3.154E-01  1.821E-02  5.222E-01  3.166E-02  6.500E+01 -5.745E-03  3.49702E-06  2.49000E+01  1.211E+01
