2609      8.03493

-8.1095, -8.1095, -8.1095, -8.1095, -8.1095, -8.1095, 
-8.1095, -8.1095, -8.1095, -8.1095, -8.1095, -8.1095, 
-8.1095, -8.1095, -8.1095, -8.1095, -8.1095, -8.1095, 
-8.1095, -8.1095, -8.1095, -8.1095, -8.1095, -8.1095, 
-8.1095, -8.1095, -8.1095, -8.1095, -8.1095, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.7168, 
-7.7168, -7.7168, -7.7168, -7.7168, -7.7168, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -7.3241, -7.3241, -7.3241, 
-7.3241, -7.3241, -7.3241, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
-6.9314, -6.9314, -6.9314, -6.9314, -6.9314, -6.9314, 
