2548      10.03892

-10.5000, -10.0000, -10.0000, -10.0000, -10.0000, -10.0000, 
-10.0000, -10.0000, -10.0000, -10.0000, -10.0000, -10.0000, 
-10.0000, -10.0000, -10.0000, -10.0000, -10.0000, -10.0000, 
-10.0000, -10.0000, -10.0000, -10.0000, -10.0000, -10.0000, 
-10.0000, -10.0000, -10.0000, -10.0000, -10.0000, -10.0000, 
-10.0000, -10.0000, -10.0000, -10.0000, -10.0000, -10.0000, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-9.4999, -9.4999, -9.4999, -9.4999, -9.4999, -9.4999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.9999, -8.9999, -8.9999, -8.9999, 
-8.9999, -8.9999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -8.4999, -8.4999, 
-8.4999, -8.4999, -8.4999, -8.4999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.9999, -7.9999, -7.9999, -7.9999, 
-7.9999, -7.9999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -7.4999, -7.4999, -7.4999, -7.4999, 
-7.4999, -7.4999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.9999, -6.9999, -6.9999, -6.9999, 
-6.9999, -6.9999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -6.4999, -6.4999, -6.4999, -6.4999, 
-6.4999, -6.4999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.9999, -5.9999, 
-5.9999, -5.9999, -5.9999, -5.9999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-5.4999, -5.4999, -5.4999, -5.4999, -5.4999, -5.4999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.9999, -4.9999, -4.9999, -4.9999, 
-4.9999, -4.9999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -4.4999, -4.4999, -4.4999, -4.4999, 
-4.4999, -4.4999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.9999, -3.9999, -3.9999, -3.9999, -3.9999, -3.9999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -3.4999, -3.4999, 
-3.4999, -3.4999, -3.4999, -3.4999, -2.9999, -2.9999, 
-2.9999, -2.9999, -2.9999, -2.9999, -2.9999, -2.9999, 
