#---it-------t---------dt-------urms-------umax-------epsK-------orms--------oum-------rhom--------fum--------brms---------TT2m--------Rmesh---
      0      0.000  1.75E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.579E+01  0.000E+00  1.35659E-03  5.02416E+01  1.392E+01
    100      0.172  1.75E-03  2.025E-02  7.697E-02  8.272E-04  1.089E-01  1.942E-03  3.579E+01  1.250E-03  3.62328E-04  4.64325E+01  1.389E+01
    200      0.348  1.78E-03  2.843E-02  8.258E-02  1.270E-03  1.546E-01  3.867E-03  3.579E+01  3.474E-03  1.94271E-04  4.34483E+01  1.368E+01
    300      0.527  1.80E-03  3.490E-02  1.165E-01  1.810E-03  1.876E-01  5.741E-03  3.579E+01  5.175E-03  1.28346E-04  4.08923E+01  1.352E+01
    400      0.707  1.81E-03  3.948E-02  1.271E-01  2.168E-03  2.111E-01  7.259E-03  3.579E+01  6.341E-03  9.34232E-05  3.86956E+01  1.346E+01
    500      0.889  1.83E-03  4.284E-02  1.390E-01  2.510E-03  2.267E-01  8.432E-03  3.579E+01  6.904E-03  7.21032E-05  3.67931E+01  1.330E+01
    600      1.072  1.84E-03  4.648E-02  1.431E-01  2.894E-03  2.478E-01  9.882E-03  3.579E+01  7.007E-03  5.79251E-05  3.51343E+01  1.321E+01
    700      1.258  1.86E-03  4.978E-02  1.577E-01  3.305E-03  2.703E-01  1.129E-02  3.579E+01  6.674E-03  4.79443E-05  3.36846E+01  1.309E+01
    800      1.444  1.87E-03  5.255E-02  1.666E-01  3.590E-03  2.879E-01  1.232E-02  3.579E+01  6.051E-03  4.06151E-05  3.24165E+01  1.298E+01
    900      1.632  1.88E-03  5.457E-02  1.605E-01  3.867E-03  3.017E-01  1.297E-02  3.579E+01  5.176E-03  3.50581E-05  3.13104E+01  1.291E+01
   1000      1.820  1.89E-03  5.707E-02  1.752E-01  4.175E-03  3.164E-01  1.381E-02  3.579E+01  4.153E-03  3.07249E-05  3.03469E+01  1.287E+01
   1100      2.010  1.90E-03  5.920E-02  1.857E-01  4.433E-03  3.283E-01  1.438E-02  3.579E+01  3.089E-03  2.72722E-05  2.95107E+01  1.282E+01
   1200      2.200  1.91E-03  6.151E-02  1.816E-01  4.723E-03  3.413E-01  1.489E-02  3.579E+01  2.103E-03  2.44644E-05  2.87870E+01  1.273E+01
   1300      2.392  1.92E-03  6.354E-02  2.077E-01  5.055E-03  3.532E-01  1.520E-02  3.579E+01  1.188E-03  2.21383E-05  2.81615E+01  1.267E+01
   1400      2.583  1.92E-03  6.609E-02  2.085E-01  5.351E-03  3.659E-01  1.566E-02  3.579E+01  3.182E-04  2.01998E-05  2.76275E+01  1.267E+01
   1500      2.776  1.93E-03  6.839E-02  2.355E-01  5.691E-03  3.771E-01  1.589E-02  3.579E+01 -4.301E-04  1.85546E-05  2.71702E+01  1.260E+01
   1600      2.968  1.91E-03  7.123E-02  2.353E-01  5.973E-03  3.893E-01  1.615E-02  3.579E+01 -1.404E-03  1.71574E-05  2.67908E+01  1.273E+01
   1700      3.157  1.85E-03  7.404E-02  2.589E-01  6.025E-03  4.013E-01  1.555E-02  3.579E+01 -2.372E-03  1.59677E-05  2.64618E+01  1.313E+01
   1800      3.343  1.88E-03  7.864E-02  3.028E-01  6.463E-03  4.279E-01  1.572E-02  3.579E+01 -3.293E-03  1.49490E-05  2.61879E+01  1.296E+01
   1900      3.527  1.85E-03  8.247E-02  3.858E-01  6.716E-03  4.483E-01  1.555E-02  3.579E+01 -3.448E-03  1.40608E-05  2.59563E+01  1.314E+01
   2000      3.708  1.65E-03  8.480E-02  5.648E-01  6.816E-03  4.589E-01  1.494E-02  3.579E+01 -3.579E-03  1.32898E-05  2.57695E+01  1.478E+01
   2100      3.882  1.81E-03  8.797E-02  4.807E-01  7.169E-03  4.769E-01  1.429E-02  3.579E+01 -3.859E-03  1.26246E-05  2.56180E+01  1.341E+01
   2200      4.058  1.84E-03  8.908E-02  5.067E-01  7.352E-03  4.835E-01  1.364E-02  3.579E+01 -3.756E-03  1.20191E-05  2.54867E+01  1.323E+01
   2300      4.243  1.88E-03  9.038E-02  3.855E-01  7.598E-03  4.920E-01  1.304E-02  3.579E+01 -3.859E-03  1.14444E-05  2.53703E+01  1.296E+01
   2400      4.427  1.82E-03  9.215E-02  4.188E-01  7.834E-03  5.005E-01  1.279E-02  3.579E+01 -3.252E-03  1.09282E-05  2.52792E+01  1.340E+01
   2500      4.610  1.81E-03  9.276E-02  4.531E-01  8.018E-03  5.025E-01  1.202E-02  3.579E+01 -3.465E-03  1.04619E-05  2.52032E+01  1.346E+01
   2600      4.795  1.87E-03  9.473E-02  4.220E-01  8.368E-03  5.166E-01  1.177E-02  3.579E+01 -3.258E-03  1.00345E-05  2.51344E+01  1.303E+01
   2700      4.981  1.80E-03  9.560E-02  6.254E-01  8.615E-03  5.233E-01  1.116E-02  3.579E+01 -2.651E-03  9.64220E-06  2.50813E+01  1.350E+01
   2800      5.166  1.89E-03  9.791E-02  4.155E-01  8.979E-03  5.353E-01  1.070E-02  3.579E+01 -2.303E-03  9.28679E-06  2.50407E+01  1.286E+01
   2900      5.353  1.81E-03  9.873E-02  4.331E-01  9.259E-03  5.416E-01  1.015E-02  3.579E+01 -1.886E-03  8.95731E-06  2.50115E+01  1.346E+01
   3000      5.535  1.79E-03  9.961E-02  5.294E-01  9.402E-03  5.489E-01  9.975E-03  3.579E+01 -1.516E-03  8.66111E-06  2.49847E+01  1.362E+01
   3100      5.716  1.89E-03  1.007E-01  5.152E-01  9.638E-03  5.558E-01  9.876E-03  3.579E+01 -1.469E-03  8.38788E-06  2.49511E+01  1.288E+01
   3200      5.900  1.87E-03  1.020E-01  5.427E-01  9.952E-03  5.619E-01  8.971E-03  3.579E+01 -1.810E-05  8.13084E-06  2.49226E+01  1.299E+01
   3300      6.080  1.87E-03  1.032E-01  5.070E-01  1.011E-02  5.695E-01  8.327E-03  3.579E+01  1.276E-03  7.89669E-06  2.49252E+01  1.302E+01
   3400      6.266  1.83E-03  1.038E-01  5.011E-01  1.032E-02  5.786E-01  8.355E-03  3.579E+01  3.222E-03  7.67212E-06  2.49407E+01  1.329E+01
   3500      6.449  1.84E-03  1.043E-01  5.627E-01  1.050E-02  5.837E-01  7.523E-03  3.579E+01  4.282E-03  7.46460E-06  2.49655E+01  1.325E+01
   3600      6.635  1.81E-03  1.052E-01  6.679E-01  1.083E-02  5.936E-01  7.395E-03  3.579E+01  4.819E-03  7.26645E-06  2.49998E+01  1.342E+01
   3700      6.820  1.87E-03  1.070E-01  5.779E-01  1.128E-02  6.052E-01  8.297E-03  3.579E+01  4.580E-03  7.08297E-06  2.50236E+01  1.301E+01
   3800      7.007  1.85E-03  1.068E-01  4.546E-01  1.138E-02  6.056E-01  7.845E-03  3.579E+01  3.430E-03  6.90954E-06  2.50395E+01  1.313E+01
   3900      7.194  1.91E-03  1.065E-01  5.271E-01  1.162E-02  6.050E-01  7.448E-03  3.579E+01  1.836E-03  6.74683E-06  2.50369E+01  1.270E+01
   4000      7.382  1.89E-03  1.072E-01  4.972E-01  1.175E-02  6.096E-01  7.237E-03  3.579E+01  4.312E-04  6.59149E-06  2.50264E+01  1.284E+01
   4100      7.567  1.88E-03  1.077E-01  4.771E-01  1.209E-02  6.189E-01  7.322E-03  3.579E+01 -1.246E-03  6.44740E-06  2.50106E+01  1.293E+01
   4200      7.757  1.90E-03  1.088E-01  4.400E-01  1.252E-02  6.250E-01  8.283E-03  3.579E+01 -2.533E-03  6.30846E-06  2.49958E+01  1.278E+01
   4300      7.947  1.93E-03  1.105E-01  5.269E-01  1.276E-02  6.406E-01  8.709E-03  3.579E+01 -3.731E-03  6.17883E-06  2.49796E+01  1.260E+01
   4400      8.136  1.90E-03  1.105E-01  5.918E-01  1.300E-02  6.427E-01  8.668E-03  3.579E+01 -4.376E-03  6.05683E-06  2.49702E+01  1.278E+01
   4500      8.321  1.91E-03  1.121E-01  4.417E-01  1.327E-02  6.527E-01  8.541E-03  3.579E+01 -5.102E-03  5.94310E-06  2.49626E+01  1.273E+01
   4600      8.506  1.90E-03  1.132E-01  5.472E-01  1.342E-02  6.625E-01  8.357E-03  3.579E+01 -5.165E-03  5.83549E-06  2.49656E+01  1.277E+01
   4700      8.692  1.76E-03  1.139E-01  5.515E-01  1.372E-02  6.677E-01  8.789E-03  3.579E+01 -4.925E-03  5.73279E-06  2.49733E+01  1.385E+01
